00:1e:e1	Samsung Electronics Co.,Ltd
00:1e:e2	Samsung Electronics Co.,Ltd
00:1e:e3	T&W Electronics (ShenZhen) Co.,Ltd
00:1e:e4	ACS Solutions France
00:1e:e5	Cisco-Linksys, LLC
00:1e:e6	Shenzhen Advanced Video Info-Tech Co., Ltd.
00:1e:e7	Epic Systems Inc
00:1e:e8	Mytek
00:1e:e9	Stoneridge Electronics AB
00:1e:ea	Sensor Switch, Inc.
00:1e:eb	Talk-A-Phone Co.
00:1e:ec	COMPAL INFORMATION (KUNSHAN) CO., LTD.
00:1e:ed	Adventiq Ltd.
00:1e:ee	ETL Systems Ltd
00:1e:ef	Cantronic International Limited
00:1e:f0	Gigafin Networks
00:1e:f1	Servimat
00:1e:f2	Micro Motion Inc
00:1e:f3	From2
00:1e:f4	L-3 Communications Display Systems
00:1e:f5	Hitek Automated Inc.
00:1e:f6	CISCO SYSTEMS, INC.
00:1e:f7	CISCO SYSTEMS, INC.
00:1e:f8	Emfinity Inc.
00:1e:f9	Pascom Kommunikations systeme GmbH.
00:1e:fa	PROTEI Ltd.
00:1e:fb	Trio Motion Technology Ltd
00:1e:fc	JSC "MASSA-K"
00:1e:fd	Microbit 2.0 AB
00:1e:fe	LEVEL s.r.o.
00:1e:ff	Mueller-Elektronik GmbH & Co. KG
00:1f:00	Nokia Danmark A/S
00:1f:01	Nokia Danmark A/S
00:1f:02	Pixelmetrix Corporation Pte Ltd
00:1f:03	NUM AG
00:1f:04	Granch Ltd.
00:1f:05	iTAS Technology Corp.
00:1f:06	Integrated Dispatch Solutions
00:1f:07	AZTEQ Mobile
00:1f:08	RISCO LTD
00:1f:09	JASTEC CO., LTD.
00:1f:0a	Nortel
00:1f:0b	Federal State Unitary Enterprise Industrial Union"Electropribor"
00:1f:0c	Intelligent Digital Services GmbH
00:1f:0d	L3 Communications - Telemetry West
00:1f:0e	Japan Kyastem Co., Ltd
00:1f:0f	Select Engineered Systems
00:1f:10	TOLEDO DO BRASIL INDUSTRIA DE BALANCAS  LTDA
00:1f:11	OPENMOKO, INC.
00:1f:12	Juniper Networks
00:1f:13	S.& A.S. Ltd.
00:1f:14	NexG
00:1f:15	Bioscrypt Inc
00:1f:16	Wistron Corporation
00:1f:17	IDX Company, Ltd.
00:1f:18	Hakusan.Mfg.Co,.Ltd
00:1f:19	BEN-RI ELECTRONICA S.A.
00:1f:1a	Prominvest
00:1f:1b	RoyalTek Company Ltd.
00:1f:1c	KOBISHI ELECTRIC Co.,Ltd.
00:1f:1d	Atlas Material Testing Technology LLC
00:1f:1e	Astec Technology Co., Ltd
00:1f:1f	Edimax Technology Co. Ltd.
00:1f:20	Logitech Europe SA
00:1f:21	Inner Mongolia Yin An Science & Technology Development Co.,L
00:1f:22	Source Photonics, Inc.
00:1f:23	Interacoustics
00:1f:24	DIGITVIEW TECHNOLOGY CO., LTD.
00:1f:25	MBS GmbH
00:1f:26	CISCO SYSTEMS, INC.
00:1f:27	CISCO SYSTEMS, INC.
00:1f:28	HPN Supply Chain
00:1f:29	Hewlett-Packard Company
00:1f:2a	ACCM
00:1f:2b	Orange Logic
00:1f:2c	Starbridge Networks
00:1f:2d	Electro-Optical Imaging, Inc.
00:1f:2e	Triangle Research Int'l Pte Ltd
00:1f:2f	Berker GmbH & Co. KG
00:1f:30	Travelping
00:1f:31	Radiocomp
00:1f:32	Nintendo Co., Ltd.
00:1f:33	Netgear Inc.
00:1f:34	Lung Hwa Electronics Co., Ltd.
00:1f:35	AIR802 LLC
00:1f:36	Bellwin Information Co. Ltd.,
00:1f:37	Genesis I&C
00:1f:38	POSITRON
00:1f:39	Construcciones y Auxiliar de Ferrocarriles, S.A.
00:1f:3a	Hon Hai Precision Ind.Co., Ltd.
00:1f:3b	Intel Corporate
00:1f:3c	Intel Corporate
00:1f:3d	Qbit GmbH
00:1f:3e	RP-Technik e.K.
00:1f:3f	AVM GmbH
00:1f:40	Speakercraft Inc.
00:1f:41	Ruckus Wireless
00:1f:42	Etherstack plc
00:1f:43	ENTES ELEKTRONIK
00:1f:44	GE Transportation Systems
00:1f:45	Enterasys
00:1f:46	Nortel
00:1f:47	MCS Logic Inc.
00:1f:48	Mojix Inc.
00:1f:49	Eurosat Distribution Ltd
00:1f:4a	Albentia Systems S.A.
00:1f:4b	Lineage Power
00:1f:4c	Roseman Engineering Ltd
00:1f:4d	Segnetics LLC
00:1f:4e	ConMed Linvatec
00:1f:4f	Thinkware Co. Ltd.
00:1f:50	Swissdis AG
00:1f:51	HD Communications Corp
00:1f:52	UVT Unternehmensberatung fur Verkehr und Technik GmbH
00:1f:53	GEMAC Gesellschaft für Mikroelektronikanwendung Chemnitz mbH
00:1f:54	Lorex Technology Inc.
00:1f:55	Honeywell Security (China) Co., Ltd.
00:1f:56	DIGITAL FORECAST
00:1f:57	Phonik Innovation Co.,LTD
00:1f:58	EMH Energiemesstechnik GmbH
00:1f:59	Kronback Tracers
00:1f:5a	Beckwith Electric Co.
00:1f:5b	Apple
00:1f:5c	Nokia Danmark A/S
00:1f:5d	Nokia Danmark A/S
00:1f:5e	Dyna Technology Co.,Ltd.
00:1f:5f	Blatand GmbH
00:1f:60	COMPASS SYSTEMS CORP.
00:1f:61	Talent Communication Networks Inc.
00:1f:62	JSC "Stilsoft"
00:1f:63	JSC Goodwin-Europa
00:1f:64	Beijing Autelan Technology Inc.
00:1f:65	KOREA ELECTRIC TERMINAL CO., LTD.
00:1f:66	PLANAR LLC
00:1f:67	Hitachi,Ltd.
00:1f:68	Martinsson Elektronik AB
00:1f:69	Pingood Technology Co., Ltd.
00:1f:6a	PacketFlux Technologies, Inc.
00:1f:6b	LG Electronics
00:1f:6c	CISCO SYSTEMS, INC.
00:1f:6d	CISCO SYSTEMS, INC.
00:1f:6e	Vtech Engineering Corporation
00:1f:6f	Fujian Sunnada Communication Co.,Ltd.
00:1f:70	Botik Technologies LTD
00:1f:71	xG Technology, Inc.
00:1f:72	QingDao Hiphone Technology Co,.Ltd
00:1f:73	Teraview Technology Co., Ltd.
00:1f:74	Eigen Development
00:1f:75	GiBahn Media
00:1f:76	AirLogic Systems Inc.
00:1f:77	HEOL DESIGN
00:1f:78	Blue Fox Porini Textile
00:1f:79	Lodam Electronics A/S
00:1f:7a	WiWide Inc.
00:1f:7b	TechNexion Ltd.
00:1f:7c	Witelcom AS
00:1f:7d	embedded wireless GmbH
00:1f:7e	ARRIS Group, Inc.
00:1f:7f	Phabrix Limited
00:1f:80	Lucas Holding bv
00:1f:81	Accel Semiconductor Corp
00:1f:82	Cal-Comp Electronics & Communications Co., Ltd
00:1f:83	Teleplan Technology Services Sdn Bhd
00:1f:84	Gigle Semiconductor
00:1f:85	Apriva ISS, LLC
00:1f:86	digEcor
00:1f:87	Skydigital Inc.
00:1f:88	FMS Force Measuring Systems AG
00:1f:89	Signalion GmbH
00:1f:8a	Ellion Digital Inc.
00:1f:8b	Cache IQ
00:1f:8c	CCS Inc.
00:1f:8d	Ingenieurbuero Stark GmbH und Ko. KG
00:1f:8e	Metris USA Inc.
00:1f:8f	Shanghai Bellmann Digital Source Co.,Ltd.
00:1f:90	Actiontec Electronics, Inc
00:1f:91	DBS Lodging Technologies, LLC
00:1f:92	VideoIQ, Inc.
00:1f:93	Xiotech Corporation
00:1f:94	Lascar Electronics Ltd
00:1f:95	SAGEM COMMUNICATION
00:1f:96	APROTECH CO.LTD
00:1f:97	BERTANA SRL
00:1f:98	DAIICHI-DENTSU LTD.
00:1f:99	SERONICS co.ltd
00:1f:9a	Nortel Networks
00:1f:9b	POSBRO
00:1f:9c	LEDCO
00:1f:9d	CISCO SYSTEMS, INC.
00:1f:9e	CISCO SYSTEMS, INC.
00:1f:9f	Thomson Telecom Belgium
00:1f:a0	A10 Networks
00:1f:a1	Gtran Inc
00:1f:a2	Datron World Communications, Inc.
00:1f:a3	T&W Electronics(Shenzhen)Co.,Ltd.
00:1f:a4	ShenZhen Gongjin Electronics Co.,Ltd
00:1f:a5	Blue-White Industries
00:1f:a6	Stilo srl
00:1f:a7	Sony Computer Entertainment Inc.
00:1f:a8	Smart Energy Instruments Inc.
00:1f:a9	Atlanta DTH, Inc.
00:1f:aa	Taseon, Inc.
00:1f:ab	I.S HIGH TECH.INC
00:1f:ac	Goodmill Systems Ltd
00:1f:ad	Brown Innovations, Inc
00:1f:ae	Blick South Africa (Pty) Ltd
00:1f:af	NextIO, Inc.
00:1f:b0	TimeIPS, Inc.
00:1f:b1	Cybertech Inc.
00:1f:b2	Sontheim Industrie Elektronik GmbH
00:1f:b3	2Wire
00:1f:b4	SmartShare Systems
00:1f:b5	I/O Interconnect Inc.
00:1f:b6	Chi Lin Technology Co., Ltd.
00:1f:b7	WiMate Technologies Corp.
00:1f:b8	Universal Remote Control, Inc.
00:1f:b9	Paltronics
00:1f:ba	BoYoung Tech. & Marketing, Inc.
00:1f:bb	Xenatech Co.,LTD
00:1f:bc	EVGA Corporation
00:1f:bd	Kyocera Wireless Corp.
00:1f:be	Shenzhen Mopnet Industrial Co.,Ltd
00:1f:bf	Fulhua Microelectronics Corp. Taiwan Branch
00:1f:c0	Control Express Finland Oy
00:1f:c1	Hanlong Technology Co.,LTD
00:1f:c2	Jow Tong Technology Co Ltd
00:1f:c3	SmartSynch, Inc
00:1f:c4	ARRIS Group, Inc.
00:1f:c5	Nintendo Co., Ltd.
00:1f:c6	ASUSTek COMPUTER INC.
00:1f:c7	Casio Hitachi Mobile Comunications Co., Ltd.
00:1f:c8	Up-Today Industrial Co., Ltd.
00:1f:c9	CISCO SYSTEMS, INC.
00:1f:ca	CISCO SYSTEMS, INC.
00:1f:cb	NIW Solutions
00:1f:cc	Samsung Electronics Co.,Ltd
00:1f:cd	Samsung Electronics
00:1f:ce	QTECH LLC
00:1f:cf	MSI Technology GmbH
00:1f:d0	GIGA-BYTE TECHNOLOGY CO.,LTD.
00:1f:d1	OPTEX CO.,LTD.
00:1f:d2	COMMTECH TECHNOLOGY MACAO COMMERCIAL OFFSHORE LTD.
00:1f:d3	RIVA Networks Inc.
00:1f:d4	4IPNET, INC.
00:1f:d5	MICRORISC s.r.o.
00:1f:d6	Shenzhen Allywll
00:1f:d7	TELERAD SA
00:1f:d8	A-TRUST COMPUTER CORPORATION
00:1f:d9	RSD Communications Ltd
00:1f:da	Nortel Networks
00:1f:db	Network Supply Corp.,
00:1f:dc	Mobile Safe Track Ltd
00:1f:dd	GDI LLC
00:1f:de	Nokia Danmark A/S
00:1f:df	Nokia Danmark A/S
00:1f:e0	EdgeVelocity Corp
00:1f:e1	Hon Hai Precision Ind. Co., Ltd.
00:1f:e2	Hon Hai Precision Ind. Co., Ltd.
00:1f:e3	LG Electronics
00:1f:e4	Sony Ericsson Mobile Communications
00:1f:e5	In-Circuit GmbH
00:1f:e6	Alphion Corporation
00:1f:e7	Simet
00:1f:e8	KURUSUGAWA Electronics Industry Inc,.
00:1f:e9	Printrex, Inc.
00:1f:ea	Applied Media Technologies Corporation
00:1f:eb	Trio Datacom Pty Ltd
00:1f:ec	Synapse Électronique
00:1f:ed	Tecan Systems Inc.
00:1f:ee	ubisys technologies GmbH
00:1f:ef	SHINSEI INDUSTRIES CO.,LTD
00:1f:f0	Audio Partnership
00:1f:f1	Paradox Hellas S.A.
00:1f:f2	VIA Technologies, Inc.
00:1f:f3	Apple
00:1f:f4	Power Monitors, Inc.
00:1f:f5	Kongsberg Defence & Aerospace
00:1f:f6	PS Audio International
00:1f:f7	Nakajima All Precision Co., Ltd.
00:1f:f8	Siemens AG, Sector Industry, Drive Technologies, Motion Control Systems
00:1f:f9	Advanced Knowledge Associates
00:1f:fa	Coretree, Co, Ltd
00:1f:fb	Green Packet Bhd
00:1f:fc	Riccius+Sohn GmbH
00:1f:fd	Indigo Mobile Technologies Corp.
00:1f:fe	HPN Supply Chain
00:1f:ff	Respironics, Inc.
00:20:00	LEXMARK INTERNATIONAL, INC.
00:20:01	DSP SOLUTIONS, INC.
00:20:02	SERITECH ENTERPRISE CO., LTD.
00:20:03	PIXEL POWER LTD.
00:20:04	YAMATAKE-HONEYWELL CO., LTD.
00:20:05	SIMPLE TECHNOLOGY
00:20:06	GARRETT COMMUNICATIONS, INC.
00:20:07	SFA, INC.
00:20:08	CABLE & COMPUTER TECHNOLOGY
00:20:09	PACKARD BELL ELEC., INC.
00:20:0a	SOURCE-COMM CORP.
00:20:0b	OCTAGON SYSTEMS CORP.
00:20:0c	ADASTRA SYSTEMS CORP.
00:20:0d	CARL ZEISS
00:20:0e	SATELLITE TECHNOLOGY MGMT, INC
00:20:0f	TANBAC CO., LTD.
00:20:10	JEOL SYSTEM TECHNOLOGY CO. LTD
00:20:11	CANOPUS CO., LTD.
00:20:12	CAMTRONICS MEDICAL SYSTEMS
00:20:13	DIVERSIFIED TECHNOLOGY, INC.
00:20:14	GLOBAL VIEW CO., LTD.
00:20:15	ACTIS COMPUTER SA
00:20:16	SHOWA ELECTRIC WIRE & CABLE CO
00:20:17	ORBOTECH
00:20:18	CIS TECHNOLOGY INC.
00:20:19	OHLER GmbH
00:20:1a	MRV Communications, Inc.
00:20:1b	NORTHERN TELECOM/NETWORK
00:20:1c	EXCEL, INC.
00:20:1d	KATANA PRODUCTS
00:20:1e	NETQUEST CORPORATION
00:20:1f	BEST POWER TECHNOLOGY, INC.
00:20:20	MEGATRON COMPUTER INDUSTRIES PTY, LTD.
00:20:21	ALGORITHMS SOFTWARE PVT. LTD.
00:20:22	NMS Communications
00:20:23	T.C. TECHNOLOGIES PTY. LTD
00:20:24	PACIFIC COMMUNICATION SCIENCES
00:20:25	CONTROL TECHNOLOGY, INC.
00:20:26	AMKLY SYSTEMS, INC.
00:20:27	MING FORTUNE INDUSTRY CO., LTD
00:20:28	WEST EGG SYSTEMS, INC.
00:20:29	TELEPROCESSING PRODUCTS, INC.
00:20:2a	N.V. DZINE
00:20:2b	ADVANCED TELECOMMUNICATIONS MODULES, LTD.
00:20:2c	WELLTRONIX CO., LTD.
00:20:2d	TAIYO CORPORATION
00:20:2e	DAYSTAR DIGITAL
00:20:2f	ZETA COMMUNICATIONS, LTD.
00:20:30	ANALOG & DIGITAL SYSTEMS
00:20:31	Tattile SRL
00:20:32	ALCATEL TAISEL
00:20:33	SYNAPSE TECHNOLOGIES, INC.
00:20:34	ROTEC INDUSTRIEAUTOMATION GMBH
00:20:35	IBM Corp
00:20:36	BMC SOFTWARE
00:20:37	SEAGATE TECHNOLOGY
00:20:38	VME MICROSYSTEMS INTERNATIONAL CORPORATION
00:20:39	SCINETS
00:20:3a	DIGITAL BI0METRICS INC.
00:20:3b	WISDM LTD.
00:20:3c	EUROTIME AB
00:20:3d	Honeywell ECC
00:20:3e	LogiCan Technologies, Inc.
00:20:3f	JUKI CORPORATION
00:20:40	ARRIS Group, Inc.
00:20:41	DATA NET
00:20:42	DATAMETRICS CORP.
00:20:43	NEURON COMPANY LIMITED
00:20:44	GENITECH PTY LTD
00:20:45	ION Networks, Inc.
00:20:46	CIPRICO, INC.
00:20:47	STEINBRECHER CORP.
00:20:48	Marconi Communications
00:20:49	COMTRON, INC.
00:20:4a	PRONET GMBH
00:20:4b	AUTOCOMPUTER CO., LTD.
00:20:4c	MITRON COMPUTER PTE LTD.
00:20:4d	INOVIS GMBH
00:20:4e	NETWORK SECURITY SYSTEMS, INC.
00:20:4f	DEUTSCHE AEROSPACE AG
00:20:50	KOREA COMPUTER INC.
00:20:51	Verilink Corporation
00:20:52	RAGULA SYSTEMS
00:20:53	HUNTSVILLE MICROSYSTEMS, INC.
00:20:54	Sycamore Networks
00:20:55	ALTECH CO., LTD.
00:20:56	NEOPRODUCTS
00:20:57	TITZE DATENTECHNIK GmbH
00:20:58	ALLIED SIGNAL INC.
00:20:59	MIRO COMPUTER PRODUCTS AG
00:20:5a	COMPUTER IDENTICS
00:20:5b	Kentrox, LLC
00:20:5c	InterNet Systems of Florida, Inc.
00:20:5d	NANOMATIC OY
00:20:5e	CASTLE ROCK, INC.
00:20:5f	GAMMADATA COMPUTER GMBH
00:20:60	ALCATEL ITALIA S.p.A.
00:20:61	GarrettCom, Inc.
00:20:62	SCORPION LOGIC, LTD.
00:20:63	WIPRO INFOTECH LTD.
00:20:64	PROTEC MICROSYSTEMS, INC.
00:20:65	SUPERNET NETWORKING INC.
00:20:66	GENERAL MAGIC, INC.
00:20:67	PRIVATE
00:20:68	ISDYNE
00:20:69	ISDN SYSTEMS CORPORATION
00:20:6a	OSAKA COMPUTER CORP.
00:20:6b	KONICA MINOLTA HOLDINGS, INC.
00:20:6c	EVERGREEN TECHNOLOGY CORP.
00:20:6d	DATA RACE, INC.
00:20:6e	XACT, INC.
00:20:6f	FLOWPOINT CORPORATION
00:20:70	HYNET, LTD.
00:20:71	IBR GMBH
00:20:72	WORKLINK INNOVATIONS
00:20:73	FUSION SYSTEMS CORPORATION
00:20:74	SUNGWOON SYSTEMS
00:20:75	MOTOROLA COMMUNICATION ISRAEL
00:20:76	REUDO CORPORATION
00:20:77	KARDIOS SYSTEMS CORP.
00:20:78	RUNTOP, INC.
00:20:79	MIKRON GMBH
00:20:7a	WiSE Communications, Inc.
00:20:7b	Intel Corporation
00:20:7c	AUTEC GmbH
00:20:7d	ADVANCED COMPUTER APPLICATIONS
00:20:7e	FINECOM Co., Ltd.
00:20:7f	KYOEI SANGYO CO., LTD.
00:20:80	SYNERGY (UK) LTD.
00:20:81	TITAN ELECTRONICS
00:20:82	ONEAC CORPORATION
00:20:83	PRESTICOM INCORPORATED
00:20:84	OCE PRINTING SYSTEMS, GMBH
00:20:85	EXIDE ELECTRONICS
00:20:86	MICROTECH ELECTRONICS LIMITED
00:20:87	MEMOTEC, INC.
00:20:88	GLOBAL VILLAGE COMMUNICATION
00:20:89	T3PLUS NETWORKING, INC.
00:20:8a	SONIX COMMUNICATIONS, LTD.
00:20:8b	LAPIS TECHNOLOGIES, INC.
00:20:8c	GALAXY NETWORKS, INC.
00:20:8d	CMD TECHNOLOGY
00:20:8e	CHEVIN SOFTWARE ENG. LTD.
00:20:8f	ECI TELECOM LTD.
00:20:90	ADVANCED COMPRESSION TECHNOLOGY, INC.
00:20:91	J125, NATIONAL SECURITY AGENCY
00:20:92	CHESS ENGINEERING B.V.
00:20:93	LANDINGS TECHNOLOGY CORP.
00:20:94	CUBIX CORPORATION
00:20:95	RIVA ELECTRONICS
00:20:96	Invensys
00:20:97	APPLIED SIGNAL TECHNOLOGY
00:20:98	HECTRONIC AB
00:20:99	BON ELECTRIC CO., LTD.
00:20:9a	THE 3DO COMPANY
00:20:9b	ERSAT ELECTRONIC GMBH
00:20:9c	PRIMARY ACCESS CORP.
00:20:9d	LIPPERT AUTOMATIONSTECHNIK
00:20:9e	BROWN'S OPERATING SYSTEM SERVICES, LTD.
00:20:9f	MERCURY COMPUTER SYSTEMS, INC.
00:20:a0	OA LABORATORY CO., LTD.
00:20:a1	DOVATRON
00:20:a2	GALCOM NETWORKING LTD.
00:20:a3	Harmonic, Inc
00:20:a4	MULTIPOINT NETWORKS
00:20:a5	API ENGINEERING
00:20:a6	Proxim Wireless
00:20:a7	PAIRGAIN TECHNOLOGIES, INC.
00:20:a8	SAST TECHNOLOGY CORP.
00:20:a9	WHITE HORSE INDUSTRIAL
00:20:aa	Ericsson Television Limited
00:20:ab	MICRO INDUSTRIES CORP.
00:20:ac	INTERFLEX DATENSYSTEME GMBH
00:20:ad	LINQ SYSTEMS
00:20:ae	ORNET DATA COMMUNICATION TECH.
00:20:af	3COM CORPORATION
00:20:b0	GATEWAY DEVICES, INC.
00:20:b1	COMTECH RESEARCH INC.
00:20:b2	GKD Gesellschaft Fur Kommunikation Und Datentechnik
00:20:b3	Tattile SRL
00:20:b4	TERMA ELEKTRONIK AS
00:20:b5	YASKAWA ELECTRIC CORPORATION
00:20:b6	AGILE NETWORKS, INC.
00:20:b7	NAMAQUA COMPUTERWARE
00:20:b8	PRIME OPTION, INC.
00:20:b9	METRICOM, INC.
00:20:ba	CENTER FOR HIGH PERFORMANCE
00:20:bb	ZAX CORPORATION
00:20:bc	Long Reach Networks Pty Ltd
00:20:bd	NIOBRARA R & D CORPORATION
00:20:be	LAN ACCESS CORP.
00:20:bf	AEHR TEST SYSTEMS
00:20:c0	PULSE ELECTRONICS, INC.
00:20:c1	SAXA, Inc.
00:20:c2	TEXAS MEMORY SYSTEMS, INC.
00:20:c3	COUNTER SOLUTIONS LTD.
00:20:c4	INET,INC.
00:20:c5	EAGLE TECHNOLOGY
00:20:c6	NECTEC
00:20:c7	AKAI Professional M.I. Corp.
00:20:c8	LARSCOM INCORPORATED
00:20:c9	VICTRON BV
00:20:ca	DIGITAL OCEAN
00:20:cb	PRETEC ELECTRONICS CORP.
00:20:cc	DIGITAL SERVICES, LTD.
00:20:cd	HYBRID NETWORKS, INC.
00:20:ce	LOGICAL DESIGN GROUP, INC.
00:20:cf	TEST & MEASUREMENT SYSTEMS INC
00:20:d0	VERSALYNX CORPORATION
00:20:d1	MICROCOMPUTER SYSTEMS (M) SDN.
00:20:d2	RAD DATA COMMUNICATIONS, LTD.
00:20:d3	OST (OUEST STANDARD TELEMATIQU
00:20:d4	CABLETRON - ZEITTNET INC.
00:20:d5	VIPA GMBH
00:20:d6	BREEZECOM
00:20:d7	JAPAN MINICOMPUTER SYSTEMS CO., Ltd.
00:20:d8	Nortel Networks
00:20:d9	PANASONIC TECHNOLOGIES, INC./MIECO-US
00:20:da	Alcatel North America ESD
00:20:db	XNET TECHNOLOGY, INC.
00:20:dc	DENSITRON TAIWAN LTD.
00:20:dd	Cybertec Pty Ltd
00:20:de	JAPAN DIGITAL LABORAT'Y CO.LTD
00:20:df	KYOSAN ELECTRIC MFG. CO., LTD.
00:20:e0	Actiontec Electronics, Inc.
00:20:e1	ALAMAR ELECTRONICS
00:20:e2	INFORMATION RESOURCE ENGINEERING
00:20:e3	MCD KENCOM CORPORATION
00:20:e4	HSING TECH ENTERPRISE CO., LTD
00:20:e5	APEX DATA, INC.
00:20:e6	LIDKOPING MACHINE TOOLS AB
00:20:e7	B&W NUCLEAR SERVICE COMPANY
00:20:e8	DATATREK CORPORATION
00:20:e9	DANTEL
00:20:ea	EFFICIENT NETWORKS, INC.
00:20:eb	CINCINNATI MICROWAVE, INC.
00:20:ec	TECHWARE SYSTEMS CORP.
00:20:ed	GIGA-BYTE TECHNOLOGY CO., LTD.
00:20:ee	GTECH CORPORATION
00:20:ef	USC CORPORATION
00:20:f0	UNIVERSAL MICROELECTRONICS CO.
00:20:f1	ALTOS INDIA LIMITED
00:20:f2	Oracle Corporation
00:20:f3	RAYNET CORPORATION
00:20:f4	SPECTRIX CORPORATION
00:20:f5	PANDATEL AG
00:20:f6	NET TEK  AND KARLNET, INC.
00:20:f7	CYBERDATA CORPORATION
00:20:f8	CARRERA COMPUTERS, INC.
00:20:f9	PARALINK NETWORKS, INC.
00:20:fa	GDE SYSTEMS, INC.
00:20:fb	OCTEL COMMUNICATIONS CORP.
00:20:fc	MATROX
00:20:fd	ITV TECHNOLOGIES, INC.
00:20:fe	TOPWARE INC. / GRAND COMPUTER
00:20:ff	SYMMETRICAL TECHNOLOGIES
00:21:00	GemTek Technology Co., Ltd.
00:21:01	Aplicaciones Electronicas Quasar (AEQ)
00:21:02	UpdateLogic Inc.
00:21:03	GHI Electronics, LLC
00:21:04	Gigaset Communications GmbH
00:21:05	Alcatel-Lucent
00:21:06	RIM Testing Services
00:21:07	Seowonintech Co Ltd.
00:21:08	Nokia Danmark A/S
00:21:09	Nokia Danmark A/S
00:21:0a	byd:sign Corporation
00:21:0b	GEMINI TRAZE RFID PVT. LTD.
00:21:0c	Cymtec Systems, Inc.
00:21:0d	SAMSIN INNOTEC
00:21:0e	Orpak Systems L.T.D.
00:21:0f	Cernium Corp
00:21:10	Clearbox Systems
00:21:11	Uniphone Inc.
00:21:12	WISCOM SYSTEM CO.,LTD
00:21:13	Padtec S/A
00:21:14	Hylab Technology Inc.
00:21:15	PHYWE Systeme GmbH & Co. KG
00:21:16	Transcon Electronic Systems, spol. s r. o.
00:21:17	Tellord
00:21:18	Athena Tech, Inc.
00:21:19	Samsung Electro-Mechanics
00:21:1a	LInTech Corporation
00:21:1b	CISCO SYSTEMS, INC.
00:21:1c	CISCO SYSTEMS, INC.
00:21:1d	Dataline AB
00:21:1e	ARRIS Group, Inc.
00:21:1f	SHINSUNG DELTATECH CO.,LTD.
00:21:20	Sequel Technologies
00:21:21	VRmagic GmbH
00:21:22	Chip-pro Ltd.
00:21:23	Aerosat Avionics
00:21:24	Optos Plc
00:21:25	KUK JE TONG SHIN Co.,LTD
00:21:26	Shenzhen Torch Equipment Co., Ltd.
00:21:27	TP-LINK Technology Co., Ltd.
00:21:28	Oracle Corporation
00:21:29	Cisco-Linksys, LLC
00:21:2a	Audiovox Corporation
00:21:2b	MSA Auer
00:21:2c	SemIndia System Private Limited
00:21:2d	SCIMOLEX CORPORATION
00:21:2e	dresden-elektronik
00:21:2f	Phoebe Micro Inc.
00:21:30	Keico Hightech Inc.
00:21:31	Blynke Inc.
00:21:32	Masterclock, Inc.
00:21:33	Building B, Inc
00:21:34	Brandywine Communications
00:21:35	ALCATEL-LUCENT
00:21:36	ARRIS Group, Inc.
00:21:37	Bay Controls, LLC
00:21:38	Cepheid
00:21:39	Escherlogic Inc.
00:21:3a	Winchester Systems Inc.
00:21:3b	Berkshire Products, Inc
00:21:3c	AliphCom
00:21:3d	Cermetek Microelectronics, Inc.
00:21:3e	TomTom
00:21:3f	A-Team Technology Ltd.
00:21:40	EN Technologies Inc.
00:21:41	RADLIVE
00:21:42	Advanced Control Systems doo
00:21:43	ARRIS Group, Inc.
00:21:44	SS Telecoms
00:21:45	Semptian Technologies Ltd.
00:21:46	Sanmina-SCI
00:21:47	Nintendo Co., Ltd.
00:21:48	Kaco Solar Korea
00:21:49	China Daheng Group ,Inc.
00:21:4a	Pixel Velocity, Inc
00:21:4b	Shenzhen HAMP Science & Technology Co.,Ltd
00:21:4c	SAMSUNG ELECTRONICS CO., LTD.
00:21:4d	Guangzhou Skytone Transmission Technology Com. Ltd.
00:21:4e	GS Yuasa Power Supply Ltd.
00:21:4f	ALPS Electric Co., Ltd
00:21:50	EYEVIEW ELECTRONICS
00:21:51	Millinet Co., Ltd.
00:21:52	General Satellite Research & Development Limited
00:21:53	SeaMicro Inc.
00:21:54	D-TACQ Solutions Ltd
00:21:55	CISCO SYSTEMS, INC.
00:21:56	CISCO SYSTEMS, INC.
00:21:57	National Datacast, Inc.
00:21:58	Style Flying Technology Co.
00:21:59	Juniper Networks
00:21:5a	Hewlett-Packard Company
00:21:5b	Inotive
00:21:5c	Intel Corporate
00:21:5d	Intel Corporate
00:21:5e	IBM Corp
00:21:5f	IHSE GmbH
00:21:60	Hidea Solutions Co. Ltd.
00:21:61	Yournet Inc.
00:21:62	Nortel
00:21:63	ASKEY COMPUTER CORP
00:21:64	Special Design Bureau for Seismic Instrumentation
00:21:65	Presstek Inc.
00:21:66	NovAtel Inc.
00:21:67	HWA JIN T&I Corp.
00:21:68	iVeia, LLC
00:21:69	Prologix, LLC.
00:21:6a	Intel Corporate
00:21:6b	Intel Corporate
00:21:6c	ODVA
00:21:6d	Soltech Co., Ltd.
00:21:6e	Function ATI (Huizhou) Telecommunications Co., Ltd.
00:21:6f	SymCom, Inc.
00:21:70	Dell Inc
00:21:71	Wesung TNC Co., Ltd.
00:21:72	Seoultek Valley
00:21:73	Ion Torrent Systems, Inc.
00:21:74	AvaLAN Wireless
00:21:75	Pacific Satellite International Ltd.
00:21:76	YMax Telecom Ltd.
00:21:77	W. L. Gore & Associates
00:21:78	Matuschek Messtechnik GmbH
00:21:79	IOGEAR, Inc.
00:21:7a	Sejin Electron, Inc.
